City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Sile,TR,2022-11-09 04:21:46,41.1754,29.6133,52.57,66,53,1.01
284,Indramayu,ID,2022-11-09 04:17:08,-6.3264,108.32,83.21,69,91,4.52
285,Kurilsk,RU,2022-11-09 04:21:47,45.2333,147.8833,44.08,57,52,12.75
286,Waingapu,ID,2022-11-09 04:21:47,-9.6567,120.2641,81.34,71,100,1.05
287,Edd,ER,2022-11-09 04:21:47,13.9297,41.6925,83.77,59,0,14.05
288,Bandarbeyla,SO,2022-11-09 04:21:47,9.4942,50.8122,80.01,78,14,8.68
289,Tarko-Sale,RU,2022-11-09 04:21:48,64.9225,77.785,9.57,96,100,8.41
290,Kaitangata,NZ,2022-11-09 04:21:48,-46.2817,169.8464,57.36,70,92,14.12
291,Westport,US,2022-11-09 04:18:48,41.1415,-73.3579,48.81,43,0,4.61
292,Porto Walter,BR,2022-11-09 04:21:48,-8.2686,-72.7439,76.3,58,27,1.57
293,Tessalit,ML,2022-11-09 04:21:49,20.1986,1.0114,69.28,14,1,9.8
294,Male,MV,2022-11-09 04:21:49,4.1748,73.5089,84.15,79,75,11.5
295,Morros,BR,2022-11-09 04:21:49,-9.4467,-46.3003,71.69,88,100,3.8
296,Eureka,US,2022-11-09 04:21:49,40.8021,-124.1637,45.68,97,100,1.01
297,Koumac,NC,2022-11-09 04:21:50,-20.5667,164.2833,77.09,79,76,18.7
298,Egvekinot,RU,2022-11-09 04:21:50,66.3167,-179.1667,18.01,80,100,5.93
299,Flin Flon,CA,2022-11-09 04:21:50,54.7682,-101.865,9.19,95,100,5.3
300,Tobermory,CA,2022-11-09 04:21:50,45.2501,-81.6665,44.33,55,47,16.62
301,Beringovskiy,RU,2022-11-09 04:21:51,63.05,179.3167,22.73,93,100,6.33
302,Coihaique,CL,2022-11-09 04:20:39,-45.5752,-72.0662,52.41,81,0,6.91
303,Yerbogachen,RU,2022-11-09 04:21:51,61.2767,108.0108,17.89,91,100,10.51
304,Chizhou,CN,2022-11-09 04:21:51,30.6578,117.4831,77.27,44,33,4.16
305,Taloqan,AF,2022-11-09 04:21:52,36.7361,69.5345,38.82,91,95,1.45
306,Chokurdakh,RU,2022-11-09 04:21:52,70.6333,147.9167,0.28,97,97,8.68
307,Maunabo,PR,2022-11-09 04:21:52,18.0072,-65.8993,78.64,93,100,4.47
308,Macau,MO,2022-11-09 04:18:04,22.2006,113.5461,79.86,83,40,4.61
309,Sibot,RO,2022-11-09 04:21:52,45.95,23.3333,46.53,92,4,2.17
310,Fengkou,CN,2022-11-09 04:21:53,30.0833,113.2667,78.85,35,8,4.85
311,Bonthe,SL,2022-11-09 04:21:53,7.5264,-12.505,77.47,83,90,2.95
312,Dunedin,NZ,2022-11-09 04:21:53,-45.8742,170.5036,60.8,72,100,3.0
313,Yuancheng,CN,2022-11-09 04:21:54,36.652,107.7896,48.61,83,100,7.45
314,Vanimo,PG,2022-11-09 04:21:54,-2.6741,141.3028,82.65,83,74,5.21
315,Pradopolis,BR,2022-11-09 04:21:54,-21.3594,-48.0656,68.18,52,43,4.18
316,Olga,RU,2022-11-09 04:21:54,43.7444,135.2892,53.51,65,44,13.98
317,Luanda,AO,2022-11-09 04:21:55,-8.8368,13.2343,78.8,78,75,9.22
318,Borogontsy,RU,2022-11-09 04:21:55,62.6683,131.1683,-7.42,90,93,2.21
319,Arani,IN,2022-11-09 04:20:02,12.6667,79.2833,80.26,65,82,9.22
320,Kedrovyy,RU,2022-11-09 04:21:55,56.1667,91.8167,19.87,77,40,3.33
321,Shubarkuduk,KZ,2022-11-09 04:21:55,49.1447,56.4872,27.68,89,17,3.85
322,Almaznyy,RU,2022-11-09 04:21:56,48.0448,40.045,36.99,89,100,3.8
323,Butajira,ET,2022-11-09 04:21:56,8.1167,38.3667,57.31,75,30,4.36
324,Ornskoldsvik,SE,2022-11-09 04:21:56,63.2909,18.7153,29.35,100,100,5.75
325,Shadrinsk,RU,2022-11-09 04:21:57,56.0852,63.6335,27.75,92,100,9.73
326,Luderitz,NA,2022-11-09 04:21:57,-26.6481,15.1594,56.91,84,25,10.51
327,Narragansett,US,2022-11-09 04:21:57,41.4501,-71.4495,44.22,58,0,20.71
328,Fairbanks,US,2022-11-09 04:22:00,64.8378,-147.7164,17.56,87,40,0.0
329,Saint-Louis,SN,2022-11-09 04:22:14,16.3333,-15.0,74.84,28,100,9.51
330,Bambous Virieux,MU,2022-11-09 04:22:58,-20.3428,57.7575,77.25,69,75,9.22
331,Lavrentiya,RU,2022-11-09 04:22:58,65.5833,-171.0,23.88,93,100,5.77
332,Singaraja,ID,2022-11-09 04:22:58,-8.112,115.0882,83.57,76,97,3.71
333,Yar-Sale,RU,2022-11-09 04:22:58,66.8333,70.8333,9.84,96,94,7.81
334,Cayenne,GF,2022-11-09 04:22:59,4.9333,-52.3333,75.24,94,100,1.14
335,Porto Novo,BJ,2022-11-09 04:18:28,6.4965,2.6036,82.22,84,13,4.61
336,Agdam,AZ,2022-11-09 04:22:59,39.991,46.9274,44.6,80,42,2.62
337,Rawson,AR,2022-11-09 04:22:59,-43.3002,-65.1023,67.82,53,32,11.18
338,Namibe,AO,2022-11-09 04:23:00,-15.1961,12.1522,64.63,81,1,8.95
339,Den Helder,NL,2022-11-09 04:23:00,52.9599,4.7593,55.38,84,75,25.99
340,Surt,LY,2022-11-09 04:23:00,31.2089,16.5887,67.08,73,27,4.99
341,Grootfontein,NA,2022-11-09 04:23:00,-19.5667,18.1167,60.37,44,0,5.75
342,Port Blair,IN,2022-11-09 04:23:01,11.6667,92.75,82.8,74,100,13.91
343,Oussouye,SN,2022-11-09 04:23:01,12.485,-16.5469,77.09,70,100,5.68
344,Wajima,JP,2022-11-09 04:23:01,37.4,136.9,63.28,51,20,2.3
345,Hovd,MN,2022-11-09 04:23:02,48.0056,91.6419,42.73,45,100,4.38
346,Pevek,RU,2022-11-09 04:23:02,69.7008,170.3133,-7.85,100,84,4.16
347,Alta Floresta,BR,2022-11-09 04:23:02,-9.8756,-56.0861,77.63,59,69,3.09
348,Walvis Bay,NA,2022-11-09 04:23:02,-22.9575,14.5053,59.95,88,100,5.75
349,Kokopo,PG,2022-11-09 04:18:08,-4.352,152.2633,81.39,80,100,9.69
350,Ambilobe,MG,2022-11-09 04:23:03,-13.2,49.05,78.57,55,40,5.61
351,Arteaga,MX,2022-11-09 04:23:03,18.4667,-102.4167,64.51,96,36,3.38
352,Grand Gaube,MU,2022-11-09 04:23:03,-20.0064,57.6608,77.4,73,86,7.0
353,Acarau,BR,2022-11-09 04:23:04,-2.8856,-40.12,76.78,82,93,8.86
354,Hami,CN,2022-11-09 04:23:04,42.8,93.45,53.87,23,10,4.09
355,Lubango,AO,2022-11-09 04:23:04,-14.9172,13.4925,57.67,47,1,2.51
356,Pine Bluff,US,2022-11-09 04:23:04,34.2284,-92.0032,66.13,88,0,0.0
357,Beidao,CN,2022-11-09 04:23:05,34.5686,105.8933,58.68,71,100,5.12
358,Jizan,SA,2022-11-09 04:23:05,17.3333,42.6667,83.34,73,0,0.31
359,Saint George,US,2022-11-09 04:18:08,37.1041,-113.5841,56.95,80,75,14.97
360,Tezu,IN,2022-11-09 04:23:05,27.9167,96.1667,77.63,42,0,3.09
361,Sola,VU,2022-11-09 04:23:06,-13.8833,167.55,78.15,83,74,25.95
362,Santa Cruz De La Palma,ES,2022-11-09 04:23:06,28.6835,-17.7642,69.94,73,0,8.05
363,Ovsyanka,RU,2022-11-09 04:23:06,55.9575,92.5519,22.23,72,42,2.39
364,Lazaro Cardenas,MX,2022-11-09 04:19:12,17.9583,-102.2,77.95,86,44,3.0
365,Salym,RU,2022-11-09 04:23:07,60.0625,71.4789,25.93,95,98,6.64
366,Graham,US,2022-11-09 04:21:25,47.0529,-122.2943,39.16,80,0,8.05
367,Mukhen,RU,2022-11-09 04:23:07,48.1,136.1,42.8,50,78,11.68
368,Muros,ES,2022-11-09 04:23:07,42.7762,-9.0603,56.08,95,100,10.16
369,Pacific Grove,US,2022-11-09 04:23:07,36.6177,-121.9166,51.73,88,40,13.0
370,Nuuk,GL,2022-11-09 04:23:08,64.1835,-51.7216,18.21,67,20,18.41
371,Huarmey,PE,2022-11-09 04:23:08,-10.0681,-78.1522,63.52,86,37,6.55
372,Atar,MR,2022-11-09 04:23:08,20.5169,-13.0499,77.13,18,100,3.87
373,Bathsheba,BB,2022-11-09 04:23:08,13.2167,-59.5167,81.21,83,40,21.85
374,Picota,PE,2022-11-09 04:24:09,-6.9197,-76.3304,76.3,69,58,0.87
375,Pimentel,PE,2022-11-09 04:24:09,-6.8367,-79.9342,62.76,90,23,11.65
376,Seoul,KR,2022-11-09 04:23:12,37.5683,126.9778,60.4,52,75,4.61
377,Minab,IR,2022-11-09 04:24:09,27.1467,57.0801,80.92,65,40,0.0
378,Vao,NC,2022-11-09 04:24:10,-22.6667,167.4833,74.82,84,73,14.23
379,Linjiang,CN,2022-11-09 04:24:10,41.8069,126.9078,51.76,48,4,5.68
380,Taltal,CL,2022-11-09 04:24:10,-25.4,-70.4833,58.84,84,80,2.82
381,Chuy,UY,2022-11-09 04:24:11,-33.6971,-53.4616,55.62,88,0,5.53
382,Brokopondo,SR,2022-11-09 04:24:11,4.75,-55.1667,76.42,90,100,3.11
383,Homer,US,2022-11-09 04:24:11,59.6425,-151.5483,42.69,64,100,5.75
384,Ambon,ID,2022-11-09 04:21:54,-3.6954,128.1814,89.74,66,40,9.22
385,Aksarka,RU,2022-11-09 04:24:11,66.5606,67.7975,14.25,97,96,6.02
386,Sirnak,TR,2022-11-09 04:24:12,37.5228,42.4594,42.87,51,89,4.21
387,Humaita,BR,2022-11-09 04:24:12,-7.5061,-63.0208,76.96,73,76,3.0
388,Kalmunai,LK,2022-11-09 04:24:12,7.4167,81.8167,76.53,92,100,7.18
389,Yulara,AU,2022-11-09 04:24:12,-25.2406,130.9889,98.44,14,0,21.85
390,Opalenica,PL,2022-11-09 04:24:13,52.3089,16.4128,48.78,76,100,9.01
391,Suslovo,RU,2022-11-09 04:24:13,56.2167,88.1167,26.22,88,99,6.35
392,Gornopravdinsk,RU,2022-11-09 04:22:09,60.05,69.9,24.82,96,98,6.44
393,Labuhan,ID,2022-11-09 04:24:13,-6.8844,112.2051,86.88,62,97,3.53
394,Lar,IN,2022-11-09 04:24:14,26.2039,83.9717,78.33,47,1,1.99
395,Manosque,FR,2022-11-09 04:24:14,43.8288,5.7869,55.56,85,94,5.32
396,Nioro,GM,2022-11-09 04:24:14,13.35,-15.75,77.59,38,100,5.41
397,Vigrestad,NO,2022-11-09 04:24:14,58.5667,5.7,51.96,89,98,18.97
398,Naantali,FI,2022-11-09 04:24:15,60.4674,22.0243,50.11,100,100,8.05
399,Shimoda,JP,2022-11-09 04:24:15,34.6667,138.95,64.76,62,41,8.37
400,Faya,SA,2022-11-09 04:24:15,18.3851,42.4509,52.32,59,0,1.88
401,Abu Samrah,SY,2022-11-09 04:24:15,35.3029,37.1841,58.42,69,99,8.7
402,Jacareacanga,BR,2022-11-09 04:24:16,-6.2222,-57.7528,71.78,97,100,2.01
403,Palmas,BR,2022-11-09 04:22:59,-10.2128,-48.3603,76.87,83,20,3.44
404,Beloha,MG,2022-11-09 04:24:16,-25.1667,45.05,80.38,50,0,6.87
405,Dingle,PH,2022-11-09 04:24:16,10.9995,122.6711,86.5,72,66,10.47
406,At-Bashi,KG,2022-11-09 04:24:17,41.1702,75.8106,26.28,70,100,2.48
407,Oktyabrskoye,RU,2022-11-09 04:24:17,43.0645,44.7417,30.34,100,0,4.47
408,Tevaitoa,PF,2022-11-09 04:24:17,-16.7833,-151.5,78.28,72,82,11.39
409,Mopti,ML,2022-11-09 04:24:17,14.6667,-4.0,73.15,14,3,6.29
410,Terra Santa,BR,2022-11-09 04:24:18,-2.1042,-56.4869,74.26,87,100,2.44
411,Bardiyah,LY,2022-11-09 04:24:18,31.7561,25.0865,64.9,70,0,7.85
412,Doka,SD,2022-11-09 04:24:18,13.5167,35.7667,74.26,35,5,5.01
413,Chumikan,RU,2022-11-09 04:24:19,54.7183,135.315,26.02,91,100,3.15
414,Chisindia,RO,2022-11-09 04:24:19,46.2833,22.1,46.4,90,9,4.23
415,Deputatskiy,RU,2022-11-09 04:24:19,69.3,139.9,-6.02,95,100,4.12
416,Guiglo,CI,2022-11-09 04:24:19,6.5456,-7.4966,69.53,99,67,2.33
417,Basco,PH,2022-11-09 04:24:20,20.4487,121.9702,79.61,80,76,12.35
418,Coquimbo,CL,2022-11-09 04:24:20,-29.9533,-71.3436,56.93,94,100,8.05
419,Roald,NO,2022-11-09 04:24:20,62.5833,6.1333,52.75,76,100,6.91
420,Riyadh,SA,2022-11-09 04:24:21,24.6877,46.7219,66.34,29,0,3.67
421,Kyren,RU,2022-11-09 04:25:21,51.6828,102.1408,29.32,81,100,1.88
422,Kachiry,KZ,2022-11-09 04:25:21,53.0675,76.1036,27.39,81,25,9.78
423,Doctor Arroyo,MX,2022-11-09 04:25:21,23.6667,-100.1833,58.82,82,0,3.6
424,Clyde River,CA,2022-11-09 04:25:22,70.4692,-68.5914,1.63,85,100,17.27
425,Garden City,US,2022-11-09 04:25:22,42.3256,-83.331,48.45,76,75,5.75
426,Iqaluit,CA,2022-11-09 04:25:22,63.7506,-68.5145,17.33,92,100,4.61
427,Yurimaguas,PE,2022-11-09 04:25:23,-5.9,-76.0833,80.4,56,63,0.92
428,Wangaratta,AU,2022-11-09 04:25:23,-36.3667,146.3333,80.47,46,2,5.28
429,Khani,GE,2022-11-09 04:25:23,41.9563,42.9566,42.37,75,99,1.97
430,Mount Isa,AU,2022-11-09 04:25:23,-20.7333,139.5,101.97,15,54,5.75
431,Brantford,CA,2022-11-09 04:24:03,43.1334,-80.2664,39.63,77,85,3.0
432,Sambava,MG,2022-11-09 04:25:24,-14.2667,50.1667,74.08,74,97,6.17
433,Nan,TH,2022-11-09 04:25:24,18.8333,100.6667,80.62,57,0,3.44
434,Batagay-Alyta,RU,2022-11-09 04:25:25,67.8006,130.4114,-1.64,96,99,1.88
435,Salamiyah,SY,2022-11-09 04:25:25,35.0113,37.0532,59.36,68,100,7.31
436,Onguday,RU,2022-11-09 04:25:25,50.75,86.15,31.41,76,70,2.95
437,Phetchabun,TH,2022-11-09 04:25:25,16.25,101.0833,86.27,52,11,1.05
438,Lexington,US,2022-11-09 04:23:38,37.9887,-84.4777,53.6,35,0,12.66
439,Oranjemund,NA,2022-11-09 04:25:26,-28.55,16.4333,56.77,91,87,6.13
440,Sitka,US,2022-11-09 04:25:26,57.0531,-135.33,35.49,55,100,5.75
441,Lumphat,KH,2022-11-09 04:25:26,13.4878,106.9816,87.3,51,82,3.69
442,Ribeirao,BR,2022-11-09 04:25:27,-8.5144,-35.3778,70.83,94,4,1.43
443,Aklavik,CA,2022-11-09 04:25:27,68.2191,-135.0107,18.27,87,100,5.48
444,Nykoping,SE,2022-11-09 04:25:27,58.753,17.0079,49.86,93,20,6.91
445,Bahce,TR,2022-11-09 04:25:27,37.1972,36.5766,52.05,83,96,5.19
446,Lagoa,PT,2022-11-09 04:25:28,39.05,-27.9833,64.92,75,65,17.9
447,Jimenez,MX,2022-11-09 04:25:28,28.3333,-105.4,69.08,48,20,6.38
448,Talaya,RU,2022-11-09 04:25:28,61.3833,152.75,0.41,97,100,4.34
449,Kolyvan,RU,2022-11-09 04:25:28,55.3053,82.7391,26.22,90,87,6.96
450,Kalanchak,UA,2022-11-09 04:25:29,46.2562,33.2907,38.16,69,4,6.17
451,Bethel,US,2022-11-09 04:25:29,41.3712,-73.414,43.16,52,0,8.05
452,Kysyl-Syr,RU,2022-11-09 04:25:29,63.8986,122.7617,-4.05,91,98,3.33
453,Krasnoobsk,RU,2022-11-09 04:25:29,54.9198,82.9909,26.51,92,98,6.71
454,Belaya Gora,RU,2022-11-09 04:25:30,68.5333,146.4167,-3.86,98,100,5.46
455,Dryden,CA,2022-11-09 04:25:30,49.7833,-92.7503,35.89,100,100,10.36
456,Fomboni,KM,2022-11-09 04:25:30,-12.28,43.7425,78.6,80,5,19.24
457,Canarana,BR,2022-11-09 04:25:31,-11.6847,-41.7689,69.4,88,99,6.35
458,Lovozero,RU,2022-11-09 04:25:31,68.005,35.0117,29.5,98,92,2.42
459,Port Hardy,CA,2022-11-09 04:25:31,50.6996,-127.4199,26.78,93,20,3.44
460,Half Moon Bay,US,2022-11-09 04:22:30,37.4636,-122.4286,50.79,85,40,16.11
461,Ponta Delgada,PT,2022-11-09 04:25:31,37.7333,-25.6667,65.12,82,20,9.22
462,Qasigiannguit,GL,2022-11-09 04:25:32,68.8193,-51.1922,-11.6,80,2,6.04
463,Tshane,BW,2022-11-09 04:25:32,-24.0196,21.8684,66.6,59,0,7.4
464,Paamiut,GL,2022-11-09 04:25:32,61.994,-49.6678,15.46,66,66,7.34
465,Saint-Joseph,RE,2022-11-09 04:25:32,-21.3667,55.6167,77.38,70,26,8.03
466,Sorland,NO,2022-11-09 04:25:33,67.667,12.6934,40.86,61,0,22.77
467,Trapani,IT,2022-11-09 04:25:33,37.8333,12.6667,58.28,71,1,7.36
468,Nhulunbuy,AU,2022-11-09 04:26:33,-12.2333,136.7667,93.81,52,40,12.66
469,Sisimiut,GL,2022-11-09 04:26:34,66.9395,-53.6735,6.76,82,11,12.24
470,Port Macquarie,AU,2022-11-09 04:26:34,-31.4333,152.9167,70.9,53,43,8.72
471,Curvelo,BR,2022-11-09 04:26:34,-18.7564,-44.4308,66.9,89,100,2.21
472,Xichang,CN,2022-11-09 04:26:34,27.8964,102.2634,65.52,60,1,3.02
473,Diego De Almagro,CL,2022-11-09 04:26:35,-26.3667,-70.05,60.35,50,100,2.71
474,Huangchuan,CN,2022-11-09 04:26:35,32.1272,115.0394,73.92,39,72,2.21
475,Manono,CD,2022-11-09 04:26:35,-7.3,27.4167,69.39,99,100,3.2
476,Bairiki,KI,2022-11-09 04:26:35,1.3292,172.9752,84.2,74,20,8.05
477,Berdigestyakh,RU,2022-11-09 04:26:36,62.0989,126.6992,-5.67,90,89,0.94
478,Zaysan,KZ,2022-11-09 04:26:36,47.4667,84.8667,32.72,72,100,6.8
479,Gat,IL,2022-11-09 04:26:36,31.61,34.7642,63.39,100,15,4.83
480,Agadez,NE,2022-11-09 04:26:36,19.75,10.25,61.52,27,0,8.88
481,Bakchar,RU,2022-11-09 04:26:37,57.0186,82.0711,24.48,87,100,7.14
482,Wanning,CN,2022-11-09 04:26:37,18.8003,110.3967,78.01,86,72,8.86
483,Ransang,PH,2022-11-09 04:26:37,8.9603,117.5828,86.04,68,87,3.58
484,Tamboril,DO,2022-11-09 04:26:38,19.4854,-70.611,74.17,88,40,0.0
485,Namwala,ZM,2022-11-09 04:26:38,-15.7504,26.4384,68.77,83,100,3.2
486,Kirakira,SB,2022-11-09 04:26:38,-10.4544,161.9205,82.42,80,100,8.08
487,Richards Bay,ZA,2022-11-09 04:26:38,-28.783,32.0377,70.74,92,87,3.47
488,Standerton,ZA,2022-11-09 04:26:39,-26.9337,29.2415,55.62,97,27,3.76
489,Lasa,IT,2022-11-09 04:26:39,46.6166,10.7002,41.88,93,68,2.66
490,Uvarovo,RU,2022-11-09 04:23:39,51.9849,42.2615,37.13,80,100,8.9
491,Nanakuli,US,2022-11-09 04:26:39,21.3906,-158.1547,78.75,61,0,9.22
492,Jeremoabo,BR,2022-11-09 04:26:39,-10.075,-38.4808,69.82,94,90,6.17
493,Gonen,TR,2022-11-09 04:26:40,40.1049,27.654,53.02,42,11,2.42
494,Calvinia,ZA,2022-11-09 04:26:40,-31.4707,19.776,46.35,88,16,4.52
495,Atambua,ID,2022-11-09 04:26:40,-9.1061,124.8925,85.84,58,64,5.5
496,Kijang,KR,2022-11-09 04:26:41,35.2442,129.2139,69.53,33,4,8.68
497,Xiongyue,CN,2022-11-09 04:26:41,40.1774,122.1228,59.81,56,74,12.53
498,Warrington,GB,2022-11-09 04:24:36,53.3925,-2.5802,50.32,92,90,11.5
499,Putyatino,RU,2022-11-09 04:26:41,54.16,41.1169,39.4,91,100,8.77
500,Lahan,NP,2022-11-09 04:26:41,26.7296,86.4951,78.82,53,5,3.13
501,Ko Samui,TH,2022-11-09 04:26:42,9.5357,99.9357,87.71,70,20,9.22
502,Ekhabi,RU,2022-11-09 04:26:42,53.5102,142.9671,34.07,67,70,13.78
503,Taoudenni,ML,2022-11-09 04:26:42,22.6783,-3.9836,71.55,15,85,8.01
504,Zhigansk,RU,2022-11-09 04:26:43,66.7697,123.3711,-7.26,92,100,12.01
505,Rosarito,MX,2022-11-09 04:26:43,32.3333,-117.0333,59.74,83,98,22.68
506,Moog,PH,2022-11-09 04:27:43,8.6011,124.4658,82.31,76,46,6.64
507,Carmen,MX,2022-11-09 04:27:43,18.6333,-91.8333,77.85,79,0,10.38
508,Volokonovka,RU,2022-11-09 04:27:44,50.4827,37.8563,39.36,69,99,4.76
509,Redlands,US,2022-11-09 04:25:06,34.0556,-117.1825,51.26,93,95,10.45
510,Coffs Harbour,AU,2022-11-09 04:26:20,-30.3,153.1333,73.13,56,22,10.36
511,Nainpur,IN,2022-11-09 04:22:49,22.4333,80.1167,73.96,48,0,3.22
512,Krasnoselkup,RU,2022-11-09 04:27:44,65.7,82.4667,11.1,95,100,10.33
513,Mackay,AU,2022-11-09 04:27:44,-21.15,149.2,80.69,60,47,15.79
514,Cervia,IT,2022-11-09 04:27:45,44.2657,12.3427,59.92,93,0,4.61
515,Kapit,MY,2022-11-09 04:27:45,2.0167,112.9333,75.34,98,100,1.19
516,Road Town,VG,2022-11-09 04:26:03,18.4167,-64.6167,82.49,77,100,13.29
517,Tual,ID,2022-11-09 04:27:45,-5.6667,132.75,84.24,73,86,10.02
518,Muroto,JP,2022-11-09 04:27:46,33.2833,134.15,65.19,60,1,2.93
519,Lyngseidet,NO,2022-11-09 04:27:46,69.5763,20.2189,33.8,83,4,15.82
520,Moose Factory,CA,2022-11-09 04:27:46,51.2585,-80.6094,28.4,80,100,9.22
521,Dunmore Town,BS,2022-11-09 04:27:46,25.5,-76.65,78.31,82,100,25.03
522,Zlobin,HR,2022-11-09 04:27:47,45.2924,14.6541,50.58,93,75,3.44
523,San Andres,CO,2022-11-09 04:27:47,12.5847,-81.7006,78.82,83,20,2.3
524,Maragogi,BR,2022-11-09 04:27:47,-9.0122,-35.2225,75.36,84,5,3.4
525,Steubenville,US,2022-11-09 04:26:20,40.3698,-80.634,46.98,71,4,1.99
526,Chilliwack,CA,2022-11-09 04:27:35,49.1747,-121.9443,34.32,56,1,8.05
527,Pitkyaranta,RU,2022-11-09 04:27:47,61.5734,31.4792,37.62,75,97,4.12
528,Thetford Mines,CA,2022-11-09 04:27:05,46.0913,-71.3013,28.35,70,3,7.23
529,Finschhafen,PG,2022-11-09 04:27:48,-6.6024,147.8681,84.67,72,99,3.15
530,Ganzhou,CN,2022-11-09 04:27:48,28.8184,115.4327,80.42,41,0,2.1
531,Harper,LR,2022-11-09 04:27:48,4.375,-7.7169,77.23,87,71,5.88
532,Rehoboth,NA,2022-11-09 04:27:49,-23.3167,17.0833,61.7,62,0,2.39
533,Porto Santo,PT,2022-11-09 04:27:49,33.072,-16.3415,66.58,88,20,5.75
534,Kodinsk,RU,2022-11-09 04:27:49,58.6881,99.1844,22.14,84,68,4.83
535,Cozumel,MX,2022-11-09 04:27:49,20.5083,-86.9458,78.87,73,20,8.05
536,Dunajska Streda,SK,2022-11-09 04:27:50,47.9927,17.6121,50.14,93,56,10.74
537,Araguaina,BR,2022-11-09 04:27:50,-7.1911,-48.2072,73.47,92,100,3.87
538,College,US,2022-11-09 04:23:08,64.8569,-147.8028,17.55,87,75,0.0
539,Aden,YE,2022-11-09 04:27:50,12.7794,45.0367,80.02,71,12,15.28
540,Pangody,RU,2022-11-09 04:27:50,65.85,74.4859,7.61,95,100,6.82
541,Nanortalik,GL,2022-11-09 04:27:51,60.1432,-45.2371,29.7,74,66,8.03
542,Burnie,AU,2022-11-09 04:27:51,-41.0667,145.9167,66.22,66,100,6.02
543,Caravelas,BR,2022-11-09 04:27:51,-17.7125,-39.2481,70.03,85,100,2.28
544,Maroantsetra,MG,2022-11-09 04:27:52,-15.4333,49.7333,71.26,80,81,3.67
545,Evensk,RU,2022-11-09 04:27:52,61.95,159.2333,19.71,85,99,5.17
546,Zyryanka,RU,2022-11-09 04:27:52,65.75,150.85,-7.69,97,100,8.81
547,Qandala,SO,2022-11-09 04:27:52,11.472,49.8728,81.86,69,2,6.64
548,Chernyshevskiy,RU,2022-11-09 04:27:53,63.0128,112.4714,11.91,91,100,9.13
549,Laguna,US,2022-11-09 04:27:53,38.421,-121.4238,49.05,85,0,8.05
550,Santiago Del Estero,AR,2022-11-09 04:23:48,-27.7951,-64.2615,75.15,35,87,8.03
551,Manggar,ID,2022-11-09 04:27:53,-2.8833,108.2667,82.96,75,100,5.7
552,Berlevag,NO,2022-11-09 04:28:53,70.8578,29.0864,35.55,87,100,2.3
553,Tooele,US,2022-11-09 04:28:54,40.5308,-112.2983,43.92,98,100,4.83
554,Kemijarvi,FI,2022-11-09 04:28:54,66.7131,27.4306,23.77,97,78,5.06
555,Hambantota,LK,2022-11-09 04:28:54,6.1241,81.1185,82.74,83,75,4.61
556,Camacha,PT,2022-11-09 04:28:54,33.0833,-16.3333,63.82,88,20,5.75
557,Kashi,CN,2022-11-09 04:28:55,39.4547,75.9797,51.01,20,100,20.13
558,Nizhnyaya Tura,RU,2022-11-09 04:28:55,58.6293,59.8118,32.09,89,100,8.37
559,Katherine,AU,2022-11-09 04:28:55,-14.4667,132.2667,100.72,30,40,6.91
560,Aktash,RU,2022-11-09 04:28:56,50.3,87.7333,21.7,89,100,2.66
561,Havre-Saint-Pierre,CA,2022-11-09 04:28:56,50.2334,-63.5986,37.4,55,0,17.27
562,Hohoe,GH,2022-11-09 04:28:56,7.1518,0.4736,73.62,90,47,2.98
563,Livingston,GB,2022-11-09 04:28:56,55.9029,-3.5226,49.12,87,20,11.5
564,Nayoro,JP,2022-11-09 04:28:57,44.3506,142.4578,46.89,71,65,12.06
565,Lagunas,PE,2022-11-09 04:28:57,-5.2269,-75.6753,77.97,60,58,2.73
566,Ibitinga,BR,2022-11-09 04:28:57,-21.7578,-48.8289,67.12,42,44,7.72
567,Bol,TD,2022-11-09 04:28:58,13.4586,14.7147,78.13,39,37,15.21
